,season,week,game_date,game_time,home_team_id,home_team_stats_id,home_team_abbrev,visit_team_id,visit_team_stats_id,visit_team_abbrev,home_team_score,visit_team_score,game_over_under,line,surface,weather_icon,temperature,precip_probability,precip_type,wind_speed,wind_bearing,name,kickoff,month,start,score,total,spread,over_hit,under_hit,favorite_covered,underdog_covered
7902,2014,9,2014-11-02 00:00:00,13,32,HOU,HOU,23,PHI,PHI,21,31,48.5,1.5,Dome,,,,,,,PHI @ HOU,Nov 2 1:00 PM,November,Day,31-21,52,1.5,1,0,0,1
7903,2014,9,2014-11-02 00:00:00,13,15,KC,KC,21,NYJ,NYJ,24,10,41.5,-9.5,Grass,Clear Day,59.54,,,8.43,184,NYJ @ KC,Nov 2 1:00 PM,November,Day,10-24,34,9.5,0,1,1,0
7904,2014,9,2014-11-02 00:00:00,13,16,MIA,MIA,34,LAC,SD,37,0,45.5,-3.0,Grass,Clear Day,67.74,,,4.15,358,SD @ MIA,Nov 2 1:00 PM,November,Day,0-37,37,3.0,0,1,1,0
7905,2014,9,2014-11-02 00:00:00,13,17,MIN,MIN,31,WAS,WAS,29,26,43.5,-1.0,Turf,Clear Day,53.94,,,6.53,177,WAS @ MIN,Nov 2 1:00 PM,November,Day,26-29,55,1.0,1,0,1,0
7906,2014,9,2014-11-02 00:00:00,16,27,SF,SF,33,LAR,STL,10,13,44.0,-10.5,Grass,Clear Day,64.3,,,4.72,286,STL @ SF,Nov 2 4:05 PM,November,Late,13-10,23,10.5,0,1,0,1
7907,2014,9,2014-11-02 00:00:00,16,18,NE,NE,10,DEN,DEN,43,21,52.5,3.0,Turf,Partly Cloudy Day,40.08,25%,Rain,6.4,319,DEN @ NE,Nov 2 4:25 PM,November,Late,21-43,64,3.0,1,0,1,0
7908,2014,9,2014-11-02 00:00:00,16,26,SEA,SEA,22,OAK,OAK,30,24,43.5,-13.5,Turf,Cloudy,53.96,26%,Rain,1.06,167,OAK @ SEA,Nov 2 4:25 PM,November,Late,24-30,54,13.5,1,0,0,1
7909,2014,9,2014-11-02 00:00:00,20,24,PIT,PIT,3,BAL,BAL,43,23,47.5,-2.5,Grass,Clear Night,35.65,,,0.24,296,BAL @ PIT,Nov 2 8:30 PM,November,Night,23-43,66,2.5,1,0,1,0
7910,2014,9,2014-11-03 00:00:00,20,20,NYG,NYG,13,IND,IND,24,40,51.0,3.0,Turf,Partly Cloudy Night,53.17,,,1.8,230,IND @ NYG,Nov 3 8:30 PM,November,Night,40-24,64,3.0,1,0,0,1
7911,2014,10,2014-11-06 00:00:00,20,7,CIN,CIN,8,CLE,CLE,3,24,45.5,-6.5,Turf,Cloudy,42.81,,,5.46,287,CLE @ CIN,Nov 6 8:25 PM,November,Night,24-3,27,6.5,0,1,0,1
7912,2014,10,2014-11-09 00:00:00,13,3,BAL,BAL,30,TEN,TEN,21,7,44.5,-10.5,Turf,Partly Cloudy Day,56.76,,,2.38,308,TEN @ BAL,Nov 9 1:00 PM,November,Day,7-21,28,10.5,0,1,1,0
7913,2014,10,2014-11-09 00:00:00,13,4,BUF,BUF,15,KC,KC,13,17,42.0,-2.0,Turf,Cloudy,42.58,,,5.13,224,KC @ BUF,Nov 9 1:00 PM,November,Day,17-13,30,2.0,0,1,0,1
7914,2014,10,2014-11-09 00:00:00,13,11,DET,DET,16,MIA,MIA,20,16,43.0,-3.0,Dome,,,,,,,MIA @ DET,Nov 9 1:00 PM,November,Day,16-20,36,3.0,0,1,1,0
7915,2014,10,2014-11-09 00:00:00,13,14,JAX,JAX,9,DAL,DAL,17,31,45.0,7.5,Grass,Clear Night,47.3,,,1.06,171,DAL @ JAX,Nov 9 1:00 PM,November,Day,31-17,48,7.5,1,0,0,1
7916,2014,10,2014-11-09 00:00:00,13,19,NO,NO,27,SF,SF,24,27,49.5,-6.0,Dome,,,,,,,SF @ NO,Nov 9 1:00 PM,November,Day,27-24,51,6.0,1,0,0,1
7917,2014,10,2014-11-09 00:00:00,13,21,NYJ,NYJ,24,PIT,PIT,20,13,47.0,4.5,Turf,Partly Cloudy Day,56.24,,,3.09,260,PIT @ NYJ,Nov 9 1:00 PM,November,Day,13-20,33,4.5,0,1,1,0
7918,2014,10,2014-11-09 00:00:00,13,29,TB,TB,2,ATL,ATL,17,27,47.0,0.0,Grass,Partly Cloudy Day,65.17,,,3.17,33,ATL @ TB,Nov 9 1:00 PM,November,Day,27-17,44,0.0,0,1,0,1
7919,2014,10,2014-11-09 00:00:00,16,22,OAK,OAK,10,DEN,DEN,17,41,50.5,13.0,Grass,Clear Day,72.65,,,1.02,280,DEN @ OAK,Nov 9 4:05 PM,November,Late,41-17,58,13.0,1,0,0,1
7920,2014,10,2014-11-09 00:00:00,16,1,ARI,ARI,33,LAR,STL,31,14,43.0,-7.0,Dome,,,,,,,STL @ ARI,Nov 9 4:25 PM,November,Late,14-31,45,7.0,1,0,1,0
7921,2014,10,2014-11-09 00:00:00,16,26,SEA,SEA,20,NYG,NYG,38,17,44.5,-9.0,Turf,Rain,51.82,36%,Rain,0.18,226,NYG @ SEA,Nov 9 4:25 PM,November,Late,17-38,55,9.0,1,0,1,0
7922,2014,10,2014-11-09 00:00:00,20,12,GB,GB,6,CHI,CHI,55,14,53.0,-9.5,Grass,Clear Night,34.11,,,0.99,306,CHI @ GB,Nov 9 8:30 PM,November,Night,14-55,69,9.5,1,0,1,0
7923,2014,10,2014-11-10 00:00:00,20,23,PHI,PHI,5,CAR,CAR,45,21,48.5,-7.0,Grass,Clear Night,46.84,,,0.1,140,CAR @ PHI,Nov 10 8:30 PM,November,Night,21-45,66,7.0,1,0,1,0
7924,2014,11,2014-11-13 00:00:00,20,16,MIA,MIA,4,BUF,BUF,22,9,40.5,-4.0,Grass,Clear Night,73.32,,,1.52,36,BUF @ MIA,Nov 13 8:25 PM,November,Night,9-22,31,4.0,0,1,1,0
7925,2014,11,2014-11-16 00:00:00,13,5,CAR,CAR,2,ATL,ATL,17,19,46.5,-1.0,Grass,Partly Cloudy Day,52.14,,,0.24,143,ATL @ CAR,Nov 16 1:00 PM,November,Day,19-17,36,1.0,0,1,0,1
7926,2014,11,2014-11-16 00:00:00,13,6,CHI,CHI,17,MIN,MIN,21,13,46.5,-2.5,Grass,Cloudy,31.1,,,3.99,203,MIN @ CHI,Nov 16 1:00 PM,November,Day,13-21,34,2.5,0,1,1,0
7927,2014,11,2014-11-16 00:00:00,13,8,CLE,CLE,32,HOU,HOU,7,23,42.0,-4.5,Grass,Cloudy,35.11,,,3.08,224,HOU @ CLE,Nov 16 1:00 PM,November,Day,23-7,30,4.5,0,1,0,1
7928,2014,11,2014-11-16 00:00:00,13,15,KC,KC,26,SEA,SEA,24,20,43.5,-1.0,Grass,Partly Cloudy Day,19.15,,,2.9,290,SEA @ KC,Nov 16 1:00 PM,November,Day,20-24,44,1.0,1,0,1,0
7929,2014,11,2014-11-16 00:00:00,13,19,NO,NO,7,CIN,CIN,10,27,51.0,-8.5,Dome,,,,,,,CIN @ NO,Nov 16 1:00 PM,November,Day,27-10,37,8.5,0,1,0,1
7930,2014,11,2014-11-16 00:00:00,13,20,NYG,NYG,27,SF,SF,10,16,45.0,4.0,Turf,Cloudy,41.63,,,1.68,216,SF @ NYG,Nov 16 1:00 PM,November,Day,16-10,26,4.0,0,1,0,1
7931,2014,11,2014-11-16 00:00:00,13,33,LAR,STL,10,DEN,DEN,22,7,49.5,8.0,Dome,,,,,,,DEN @ STL,Nov 16 1:00 PM,November,Day,7-22,29,8.0,0,1,1,0
7932,2014,11,2014-11-16 00:00:00,13,31,WAS,WAS,29,TB,TB,7,27,45.5,-6.5,Grass,Cloudy,44.88,,,2.3,205,TB @ WAS,Nov 16 1:00 PM,November,Day,27-7,34,6.5,0,1,0,1
7933,2014,11,2014-11-16 00:00:00,16,34,LAC,SD,22,OAK,OAK,13,6,45.5,-10.5,Grass,Partly Cloudy Day,72.96,,,7.36,33,OAK @ SD,Nov 16 4:05 PM,November,Late,6-13,19,10.5,0,1,0,1
7934,2014,11,2014-11-16 00:00:00,16,1,ARI,ARI,11,DET,DET,14,6,41.5,-1.0,Dome,,,,,,,DET @ ARI,Nov 16 4:25 PM,November,Late,6-14,20,1.0,0,1,1,0
7935,2014,11,2014-11-16 00:00:00,16,12,GB,GB,23,PHI,PHI,53,20,55.5,-4.5,Grass,Cloudy,27.26,,,7.71,229,PHI @ GB,Nov 16 4:25 PM,November,Late,20-53,73,4.5,1,0,1,0
7936,2014,11,2014-11-16 00:00:00,20,13,IND,IND,18,NE,NE,20,42,58.0,-3.0,Dome,,,,,,,NE @ IND,Nov 16 8:30 PM,November,Night,42-20,62,3.0,1,0,0,1
7937,2014,11,2014-11-17 00:00:00,20,30,TEN,TEN,24,PIT,PIT,24,27,46.5,7.0,Grass,Partly Cloudy Night,26.91,,,0.66,291,PIT @ TEN,Nov 17 8:30 PM,November,Night,27-24,51,7.0,1,0,1,0
7938,2014,12,2014-11-20 00:00:00,20,22,OAK,OAK,15,KC,KC,24,20,42.0,7.5,Grass,Rain,56.41,66%,Rain,1.3,133,KC @ OAK,Nov 20 8:25 PM,November,Night,20-24,44,7.5,1,0,1,0
7939,2014,12,2014-11-23 00:00:00,13,2,ATL,ATL,8,CLE,CLE,24,26,48.5,-3.0,Dome,,,,,,,CLE @ ATL,Nov 23 1:00 PM,November,Day,26-24,50,3.0,1,0,0,1
7940,2014,12,2014-11-23 00:00:00,13,6,CHI,CHI,29,TB,TB,21,13,47.0,-4.0,Grass,Cloudy,52.25,12%,Rain,4.76,174,TB @ CHI,Nov 23 1:00 PM,November,Day,13-21,34,4.0,0,1,1,0
7941,2014,12,2014-11-23 00:00:00,13,32,HOU,HOU,7,CIN,CIN,13,22,44.5,-3.0,Dome,,,,,,,CIN @ HOU,Nov 23 1:00 PM,November,Day,22-13,35,3.0,0,1,0,1
7942,2014,12,2014-11-23 00:00:00,13,13,IND,IND,14,JAX,JAX,23,3,49.0,-13.0,Dome,,,,,,,JAX @ IND,Nov 23 1:00 PM,November,Day,3-23,26,13.0,0,1,1,0
7943,2014,12,2014-11-23 00:00:00,13,17,MIN,MIN,12,GB,GB,21,24,50.0,7.5,Turf,Cloudy,47.12,,,0.74,299,GB @ MIN,Nov 23 1:00 PM,November,Day,24-21,45,7.5,0,1,1,0
7944,2014,12,2014-11-23 00:00:00,13,18,NE,NE,11,DET,DET,34,9,47.5,-7.5,Turf,Partly Cloudy Day,57.09,,,2.92,248,DET @ NE,Nov 23 1:00 PM,November,Day,9-34,43,7.5,0,1,1,0
7945,2014,12,2014-11-23 00:00:00,13,23,PHI,PHI,30,TEN,TEN,43,24,49.0,-11.0,Grass,Clear Day,54.32,,,2.57,205,TEN @ PHI,Nov 23 1:00 PM,November,Day,24-43,67,11.0,1,0,1,0
7946,2014,12,2014-11-23 00:00:00,16,34,LAC,SD,33,LAR,STL,27,24,43.5,-4.0,Grass,Partly Cloudy Day,73.85,,,3.38,323,STL @ SD,Nov 23 4:05 PM,November,Late,24-27,51,4.0,1,0,0,1
7947,2014,12,2014-11-23 00:00:00,16,26,SEA,SEA,1,ARI,ARI,19,3,42.0,-7.5,Turf,Partly Cloudy Day,51.3,,,1.15,210,ARI @ SEA,Nov 23 4:05 PM,November,Late,3-19,22,7.5,0,1,1,0
7948,2014,12,2014-11-23 00:00:00,16,10,DEN,DEN,16,MIA,MIA,39,36,47.5,-6.5,Grass,Partly Cloudy Day,38.9,,,4.78,357,MIA @ DEN,Nov 23 4:25 PM,November,Late,36-39,75,6.5,1,0,0,1
7949,2014,12,2014-11-23 00:00:00,16,27,SF,SF,31,WAS,WAS,17,13,44.0,-9.0,Grass,Partly Cloudy Day,63.21,,,0.91,330,WAS @ SF,Nov 23 4:25 PM,November,Late,13-17,30,9.0,0,1,0,1
7950,2014,12,2014-11-23 00:00:00,20,20,NYG,NYG,9,DAL,DAL,28,31,48.5,4.0,Turf,Clear Night,47.11,,,0.29,164,DAL @ NYG,Nov 23 8:30 PM,November,Night,31-28,59,4.0,1,0,1,0
7951,2014,12,2014-11-24 00:00:00,19,4,BUF,BUF,21,NYJ,NYJ,38,3,42.0,-2.5,Dome,,,,,,,NYJ @ BUF,Nov 24 7:00 PM,November,Night,3-38,41,2.5,0,1,1,0
7952,2014,12,2014-11-24 00:00:00,20,19,NO,NO,3,BAL,BAL,27,34,50.5,-2.5,Dome,,,,,,,BAL @ NO,Nov 24 8:30 PM,November,Night,34-27,61,2.5,1,0,0,1
7953,2014,13,2014-11-27 00:00:00,12,11,DET,DET,6,CHI,CHI,34,17,46.0,-7.5,Dome,,,,,,,CHI @ DET,Nov 27 12:30 PM,November,Day,17-34,51,7.5,1,0,1,0
7954,2014,13,2014-11-27 00:00:00,16,9,DAL,DAL,23,PHI,PHI,10,33,56.5,-3.0,Dome,,,,,,,PHI @ DAL,Nov 27 4:30 PM,November,Late,33-10,43,3.0,0,1,0,1
7955,2014,13,2014-11-27 00:00:00,20,27,SF,SF,26,SEA,SEA,3,19,40.0,-1.0,Grass,Clear Night,60.31,,,0.34,300,SEA @ SF,Nov 27 8:30 PM,November,Night,19-3,22,1.0,0,1,0,1
7956,2014,13,2014-11-30 00:00:00,13,3,BAL,BAL,34,LAC,SD,33,34,45.5,-6.5,Turf,Partly Cloudy Day,53.53,,,6.07,175,SD @ BAL,Nov 30 1:00 PM,November,Day,34-33,67,6.5,1,0,0,1
7957,2014,13,2014-11-30 00:00:00,13,4,BUF,BUF,8,CLE,CLE,26,10,42.0,-3.0,Turf,Cloudy,54.75,,,14.59,209,CLE @ BUF,Nov 30 1:00 PM,November,Day,10-26,36,3.0,0,1,1,0
7958,2014,13,2014-11-30 00:00:00,13,32,HOU,HOU,30,TEN,TEN,45,21,43.0,-7.0,Dome,,,,,,,TEN @ HOU,Nov 30 1:00 PM,November,Day,21-45,66,7.0,1,0,1,0
7959,2014,13,2014-11-30 00:00:00,13,13,IND,IND,31,WAS,WAS,49,27,48.5,-7.5,Dome,,,,,,,WAS @ IND,Nov 30 1:00 PM,November,Day,27-49,76,7.5,1,0,1,0
7960,2014,13,2014-11-30 00:00:00,13,14,JAX,JAX,20,NYG,NYG,25,24,44.0,3.0,Grass,Clear Day,71.54,,,5.86,111,NYG @ JAX,Nov 30 1:00 PM,November,Day,24-25,49,3.0,1,0,1,0
7961,2014,13,2014-11-30 00:00:00,13,17,MIN,MIN,5,CAR,CAR,31,13,41.5,-2.5,Turf,Partly Cloudy Day,14.82,,,14.67,322,CAR @ MIN,Nov 30 1:00 PM,November,Day,13-31,44,2.5,1,0,1,0
7962,2014,13,2014-11-30 00:00:00,13,24,PIT,PIT,19,NO,NO,32,35,54.5,-3.5,Grass,Cloudy,62.22,,,15.44,215,NO @ PIT,Nov 30 1:00 PM,November,Day,35-32,67,3.5,1,0,0,1
7963,2014,13,2014-11-30 00:00:00,13,33,LAR,STL,22,OAK,OAK,52,0,43.0,-6.5,Dome,,,,,,,OAK @ STL,Nov 30 1:00 PM,November,Day,0-52,52,6.5,1,0,1,0
7964,2014,13,2014-11-30 00:00:00,13,29,TB,TB,7,CIN,CIN,13,14,43.5,6.0,Grass,Partly Cloudy Day,74.64,,,5.55,94,CIN @ TB,Nov 30 1:00 PM,November,Day,14-13,27,6.0,0,1,1,0
7965,2014,13,2014-11-30 00:00:00,16,2,ATL,ATL,1,ARI,ARI,29,18,45.5,-1.0,Dome,,,,,,,ARI @ ATL,Nov 30 4:05 PM,November,Late,18-29,47,1.0,1,0,1,0
7966,2014,13,2014-11-30 00:00:00,16,12,GB,GB,18,NE,NE,26,21,57.0,-3.0,Grass,Partly Cloudy Day,27.4,,,8.68,332,NE @ GB,Nov 30 4:25 PM,November,Late,21-26,47,3.0,0,1,1,0
7967,2014,13,2014-11-30 00:00:00,20,15,KC,KC,10,DEN,DEN,16,29,49.0,-1.0,Grass,Clear Night,25.1,,,5.47,358,DEN @ KC,Nov 30 8:30 PM,November,Night,29-16,45,1.0,0,1,0,1
7968,2014,13,2014-12-01 00:00:00,20,21,NYJ,NYJ,16,MIA,MIA,13,16,41.5,6.5,Turf,Rain,42.63,74%,Rain,3.71,335,MIA @ NYJ,Dec 1 8:30 PM,December,Night,16-13,29,6.5,0,1,1,0
7969,2014,14,2014-12-04 00:00:00,20,6,CHI,CHI,9,DAL,DAL,28,41,50.5,3.5,Grass,Cloudy,34.23,,,3.83,133,DAL @ CHI,Dec 4 8:25 PM,December,Night,41-28,69,3.5,1,0,0,1
7970,2014,14,2014-12-07 00:00:00,13,7,CIN,CIN,24,PIT,PIT,21,42,47.0,-3.0,Turf,Clear Day,40.29,,,2.7,62,PIT @ CIN,Dec 7 1:00 PM,December,Day,42-21,63,3.0,1,0,0,1
7971,2014,14,2014-12-07 00:00:00,13,8,CLE,CLE,13,IND,IND,24,25,50.0,3.0,Grass,Partly Cloudy Day,38.85,,,3.47,52,IND @ CLE,Dec 7 1:00 PM,December,Day,25-24,49,3.0,0,1,1,0
7972,2014,14,2014-12-07 00:00:00,13,11,DET,DET,29,TB,TB,34,17,42.0,-10.5,Dome,,,,,,,TB @ DET,Dec 7 1:00 PM,December,Day,17-34,51,10.5,1,0,1,0
7973,2014,14,2014-12-07 00:00:00,13,14,JAX,JAX,32,HOU,HOU,13,27,41.5,6.5,Grass,Cloudy,59.07,,,6.06,17,HOU @ JAX,Dec 7 1:00 PM,December,Day,27-13,40,6.5,0,1,0,1
7974,2014,14,2014-12-07 00:00:00,13,16,MIA,MIA,3,BAL,BAL,13,28,45.0,-3.0,Grass,Partly Cloudy Day,78.57,,,5.21,332,BAL @ MIA,Dec 7 1:00 PM,December,Day,28-13,41,3.0,0,1,0,1
7975,2014,14,2014-12-07 00:00:00,13,17,MIN,MIN,21,NYJ,NYJ,30,24,40.5,-4.5,Turf,Partly Cloudy Day,33.92,,,7.25,162,NYJ @ MIN,Dec 7 1:00 PM,December,Day,24-30,54,4.5,1,0,1,0
7976,2014,14,2014-12-07 00:00:00,13,19,NO,NO,5,CAR,CAR,10,41,50.5,-8.5,Dome,,,,,,,CAR @ NO,Dec 7 1:00 PM,December,Day,41-10,51,8.5,1,0,0,1
7977,2014,14,2014-12-07 00:00:00,13,30,TEN,TEN,20,NYG,NYG,7,36,46.5,3.0,Grass,Partly Cloudy Day,45.92,,,2.44,67,NYG @ TEN,Dec 7 1:00 PM,December,Day,36-7,43,3.0,0,1,0,1
7978,2014,14,2014-12-07 00:00:00,13,31,WAS,WAS,33,LAR,STL,0,24,44.5,2.5,Grass,Clear Day,45.59,,,4.83,8,STL @ WAS,Dec 7 1:00 PM,December,Day,24-0,24,2.5,0,1,0,1
7979,2014,14,2014-12-07 00:00:00,16,1,ARI,ARI,15,KC,KC,17,14,41.5,0.0,Dome,,,,,,,KC @ ARI,Dec 7 4:05 PM,December,Late,14-17,31,0.0,0,1,1,0
7980,2014,14,2014-12-07 00:00:00,16,10,DEN,DEN,4,BUF,BUF,24,17,47.0,-9.0,Grass,Clear Day,59.21,,,4.32,315,BUF @ DEN,Dec 7 4:05 PM,December,Late,17-24,41,9.0,0,1,0,1
7981,2014,14,2014-12-07 00:00:00,16,22,OAK,OAK,27,SF,SF,24,13,40.0,8.0,Grass,Partly Cloudy Day,61.13,,,2.66,250,SF @ OAK,Dec 7 4:25 PM,December,Late,13-24,37,8.0,0,1,1,0
7982,2014,14,2014-12-07 00:00:00,16,23,PHI,PHI,26,SEA,SEA,14,24,48.0,-1.0,Grass,Clear Day,42.75,,,3.21,28,SEA @ PHI,Dec 7 4:25 PM,December,Late,24-14,38,1.0,0,1,0,1
7983,2014,14,2014-12-07 00:00:00,20,34,LAC,SD,18,NE,NE,14,23,53.0,4.0,Grass,Partly Cloudy Night,66.41,,,0.92,341,NE @ SD,Dec 7 8:30 PM,December,Night,23-14,37,4.0,0,1,0,1
7984,2014,14,2014-12-08 00:00:00,20,12,GB,GB,2,ATL,ATL,43,37,54.5,-13.5,Grass,Snow,33.24,46%,Snow,0.87,327,ATL @ GB,Dec 8 8:30 PM,December,Night,37-43,80,13.5,1,0,0,1
7985,2014,15,2014-12-11 00:00:00,20,33,LAR,STL,1,ARI,ARI,6,12,40.5,-6.0,Dome,,,,,,,ARI @ STL,Dec 11 8:25 PM,December,Night,12-6,18,6.0,0,1,0,1
7986,2014,15,2014-12-14 00:00:00,13,2,ATL,ATL,24,PIT,PIT,20,27,55.0,3.0,Dome,,,,,,,PIT @ ATL,Dec 14 1:00 PM,December,Day,27-20,47,3.0,0,1,0,1
7987,2014,15,2014-12-14 00:00:00,13,3,BAL,BAL,14,JAX,JAX,20,12,44.5,-14.0,Turf,Cloudy,49.07,,,1.79,296,JAX @ BAL,Dec 14 1:00 PM,December,Day,12-20,32,14.0,0,1,0,1
7988,2014,15,2014-12-14 00:00:00,13,4,BUF,BUF,12,GB,GB,21,13,49.5,3.5,Turf,Cloudy,38.16,,,3.96,251,GB @ BUF,Dec 14 1:00 PM,December,Day,13-21,34,3.5,0,1,1,0
7989,2014,15,2014-12-14 00:00:00,13,5,CAR,CAR,29,TB,TB,19,17,41.0,-3.5,Grass,Clear Day,57.73,,,0.31,38,TB @ CAR,Dec 14 1:00 PM,December,Day,17-19,36,3.5,0,1,0,1
7990,2014,15,2014-12-14 00:00:00,13,8,CLE,CLE,7,CIN,CIN,0,30,44.0,-2.5,Grass,Cloudy,45.53,,,2.13,262,CIN @ CLE,Dec 14 1:00 PM,December,Day,30-0,30,2.5,0,1,0,1
7991,2014,15,2014-12-14 00:00:00,13,13,IND,IND,32,HOU,HOU,17,10,49.0,-7.0,Dome,,,,,,,HOU @ IND,Dec 14 1:00 PM,December,Day,10-17,27,7.0,0,1,0,0
7992,2014,15,2014-12-14 00:00:00,13,15,KC,KC,22,OAK,OAK,31,13,41.5,-11.0,Grass,Cloudy,58.99,,,4.46,170,OAK @ KC,Dec 14 1:00 PM,December,Day,13-31,44,11.0,1,0,1,0
7993,2014,15,2014-12-14 00:00:00,13,18,NE,NE,16,MIA,MIA,41,13,49.0,-9.5,Turf,Clear Day,42.73,,,2.87,329,MIA @ NE,Dec 14 1:00 PM,December,Day,13-41,54,9.5,1,0,1,0
7994,2014,15,2014-12-14 00:00:00,13,20,NYG,NYG,31,WAS,WAS,24,13,46.5,-7.0,Turf,Partly Cloudy Day,44.26,,,5.21,328,WAS @ NYG,Dec 14 1:00 PM,December,Day,13-24,37,7.0,0,1,1,0
7995,2014,15,2014-12-14 00:00:00,16,34,LAC,SD,10,DEN,DEN,10,22,49.0,4.0,Grass,Clear Day,64.65,,,4.71,277,DEN @ SD,Dec 14 4:05 PM,December,Late,22-10,32,4.0,0,1,0,1
7996,2014,15,2014-12-14 00:00:00,16,30,TEN,TEN,21,NYJ,NYJ,11,16,42.0,3.5,Grass,Cloudy,52.72,,,0.24,89,NYJ @ TEN,Dec 14 4:05 PM,December,Late,16-11,27,3.5,0,1,0,1
7997,2014,15,2014-12-14 00:00:00,16,11,DET,DET,17,MIN,MIN,16,14,42.5,-8.0,Dome,,,,,,,MIN @ DET,Dec 14 4:25 PM,December,Late,14-16,30,8.0,0,1,0,1
7998,2014,15,2014-12-14 00:00:00,16,26,SEA,SEA,27,SF,SF,17,7,38.0,-10.0,Turf,Clear Day,48.61,,,0.54,41,SF @ SEA,Dec 14 4:25 PM,December,Late,7-17,24,10.0,0,1,0,0
7999,2014,15,2014-12-14 00:00:00,20,23,PHI,PHI,9,DAL,DAL,27,38,54.5,-3.5,Grass,Cloudy,43.29,,,2.16,335,DAL @ PHI,Dec 14 8:30 PM,December,Night,38-27,65,3.5,1,0,0,1
8000,2014,15,2014-12-15 00:00:00,20,6,CHI,CHI,19,NO,NO,15,31,53.5,3.0,Grass,Rain,42.37,84%,Rain,4.76,149,NO @ CHI,Dec 15 8:30 PM,December,Night,31-15,46,3.0,0,1,0,1
8001,2014,16,2014-12-18 00:00:00,20,14,JAX,JAX,30,TEN,TEN,21,13,39.0,-4.0,Grass,Partly Cloudy Night,53.88,,,0.33,280,TEN @ JAX,Dec 18 8:25 PM,December,Night,13-21,34,4.0,0,1,1,0
8002,2014,16,2014-12-20 00:00:00,16,31,WAS,WAS,23,PHI,PHI,27,24,51.0,7.0,Grass,Partly Cloudy Day,36.49,,,0.34,241,PHI @ WAS,Dec 20 4:30 PM,December,Late,24-27,51,7.0,0,0,1,0
8003,2014,16,2014-12-20 00:00:00,20,27,SF,SF,34,LAC,SD,35,38,40.5,-2.0,Grass,Cloudy,58.65,,,2.32,178,SD @ SF,Dec 20 8:25 PM,December,Night,38-35,73,2.0,1,0,0,1
8004,2014,16,2014-12-21 00:00:00,13,5,CAR,CAR,8,CLE,CLE,17,13,40.0,-6.0,Grass,Cloudy,48.75,,,1,72,CLE @ CAR,Dec 21 1:00 PM,December,Day,13-17,30,6.0,0,1,0,1
8005,2014,16,2014-12-21 00:00:00,13,6,CHI,CHI,11,DET,DET,14,20,44.5,10.0,Grass,Cloudy,34.96,,,5.79,179,DET @ CHI,Dec 21 1:00 PM,December,Day,20-14,34,10.0,0,1,1,0
8006,2014,16,2014-12-21 00:00:00,13,32,HOU,HOU,3,BAL,BAL,25,13,42.0,6.0,Dome,,,,,,,BAL @ HOU,Dec 21 1:00 PM,December,Day,13-25,38,6.0,0,1,1,0
8007,2014,16,2014-12-21 00:00:00,13,16,MIA,MIA,17,MIN,MIN,37,35,42.0,-4.5,Grass,Partly Cloudy Day,79.13,,,4.3,135,MIN @ MIA,Dec 21 1:00 PM,December,Day,35-37,72,4.5,1,0,0,1
8008,2014,16,2014-12-21 00:00:00,13,19,NO,NO,2,ATL,ATL,14,30,56.0,-6.0,Dome,,,,,,,ATL @ NO,Dec 21 1:00 PM,December,Day,30-14,44,6.0,0,1,0,1
8009,2014,16,2014-12-21 00:00:00,13,21,NYJ,NYJ,18,NE,NE,16,17,47.0,10.0,Turf,Cloudy,34.44,,,2.87,341,NE @ NYJ,Dec 21 1:00 PM,December,Day,17-16,33,10.0,0,1,1,0
8010,2014,16,2014-12-21 00:00:00,13,24,PIT,PIT,15,KC,KC,20,12,49.5,-2.5,Grass,Cloudy,34.3,,,0.11,164,KC @ PIT,Dec 21 1:00 PM,December,Day,12-20,32,2.5,0,1,1,0
8011,2014,16,2014-12-21 00:00:00,13,29,TB,TB,12,GB,GB,3,20,48.5,11.5,Grass,Partly Cloudy Day,75.8,,,2.68,157,GB @ TB,Dec 21 1:00 PM,December,Day,20-3,23,11.5,0,1,0,1
8012,2014,16,2014-12-21 00:00:00,16,33,LAR,STL,20,NYG,NYG,27,37,43.5,-7.0,Dome,,,,,,,NYG @ STL,Dec 21 4:05 PM,December,Late,37-27,64,7.0,1,0,0,1
8013,2014,16,2014-12-21 00:00:00,16,9,DAL,DAL,13,IND,IND,42,7,53.0,-3.5,Dome,,,,,,,IND @ DAL,Dec 21 4:25 PM,December,Late,7-42,49,3.5,0,1,1,0
8014,2014,16,2014-12-21 00:00:00,16,22,OAK,OAK,4,BUF,BUF,26,24,42.0,7.0,Grass,Partly Cloudy Day,63.47,,,5.29,281,BUF @ OAK,Dec 21 4:25 PM,December,Late,24-26,50,7.0,1,0,1,0
8015,2014,16,2014-12-21 00:00:00,20,1,ARI,ARI,26,SEA,SEA,6,35,36.5,9.5,Dome,,,,,,,SEA @ ARI,Dec 21 8:30 PM,December,Night,35-6,41,9.5,1,0,0,1
